TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-141,26th and King Drive,2029,Current Obligations,RDA - Mercy Hospital,-997100,01/11/2006,12/31/2030
T-141,26th and King Drive,2029,Revenue,Property tax,1049600,01/11/2006,12/31/2030
T-141,26th and King Drive,2030,Current Obligations,Program administration,-52200,01/11/2006,12/31/2030
T-141,26th and King Drive,2030,Revenue,Property tax,1049600,01/11/2006,12/31/2030
T-141,26th and King Drive,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-30000,01/11/2006,12/31/2030
T-141,26th and King Drive,Fund / Project Balances,Current Obligations,RDA - Mercy Hospital,-744000,01/11/2006,12/31/2030
T-141,26th and King Drive,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,2325000,01/11/2006,12/31/2030
T-142,Western Avenue/Rock Island,2020,Current Obligations,CDOT - Lighting - decorative pole replacement,-170000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2020,Current Obligations,Lighting - Neighborhood Lighting Improvements - cashflow adjustment,-500000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2020,Current Obligations,Program administration,-22600,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2020,Current Obligations,RDA - Buona Beef,-90000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2020,Revenue,Property tax,1433900,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-86000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Current Obligations,Bus pad - 2401 W 103rd St (My BAPS bankruptcy),1300,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Current Obligations,IGA - CPS - Clissold ES - Fire Alarm System Replacement,-180000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Current Obligations,Lighting - Neighborhood Lighting Improvements - cashflow adjustment,-500000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Current Obligations,Program administration,-23600,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Current Obligations,RDA - Buona Beef,-90000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Current Obligations,SBIF,22600,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Proposed Projects,Proposed Park Project #1,-400000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Revenue,Property tax,1433900,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-878300,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2022,Current Obligations,Program administration,-28500,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2022,Current Obligations,RDA - Buona Beef,-90000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2022,Proposed Projects,AIS - Polling Place ADA Upgrade - Police Station - 1900 W Monterey Ave,-25000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2022,Proposed Projects,Proposed Park Project #1,-600000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2022,Revenue,Property tax,1686900,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2022,Transfers Between TIF Districts,To 111th/Kedzie (Repay prior transfer),-750000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2023,Current Obligations,Program administration,-33700,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2023,Proposed Projects,AIS - Fire Station - Engine Co. 120 - 11035 S Homewood Ave - MEP/Fencing/Apron Repairs,-420000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2023,Revenue,Property tax,1686900,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2024,Current Obligations,Program administration,-44700,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2024,Revenue,Property tax,1686900,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2025,Current Obligations,Program administration,-52100,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2025,Revenue,Property tax,1947400,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2026,Current Obligations,Program administration,-77400,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2026,Revenue,Property tax,1947400,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2027,Current Obligations,Program administration,-96600,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2027,Revenue,Property tax,1947400,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2028,Current Obligations,Program administration,-110500,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2028,Revenue,Property tax,2215800,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2029,Current Obligations,Program administration,-110600,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2029,Revenue,Property tax,2215800,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2030,Current Obligations,Program administration,-110700,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,2030,Revenue,Property tax,2215800,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,Fund / Project Balances,Current Obligations,Bus pad - 2401 W 103rd St (My BAPS bankruptcy),-1300,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1000000,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,Fund / Project Balances,Current Obligations,SBIF,-22600,02/08/2006,12/31/2030
T-142,Western Avenue/Rock Island,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,1807900,02/08/2006,12/31/2030
T-143,63rd/Ashland,2020,Current Obligations,Program administration,-21800,03/29/2006,12/31/2030
T-143,63rd/Ashland,2020,Current Obligations,SBIF,-500000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2020,Proposed Transfers,From 60th/Western (SBIF),400000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2020,Revenue,Property tax,874400,03/29/2006,12/31/2030
T-143,63rd/Ashland,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-52500,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,AIS - Polling Place ADA Upgrade - Library - West Englewood - 1745 W 63rd St,-75000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,AIS - Polling Place ADA Upgrade - Police Station - 7th District - 1438 W 63rd St,-25000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,Englewood Line - USDA Urban Agriculture Grant matching funds,-700000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,IGA - CPS - Earle,96200,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,Lighting - West Englewood - Wolcott/Honore/Wood/Winchester,29000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,Program administration,-22700,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Current Obligations,Sidewalk repairs - Damen/Hermitage/Honore/Marshfield/Paulina/Winchester/Wolcott/Wood - Ward 15,102900,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Proposed Projects,CDOT - Polling Place - ADA improvements - CDOT - 1 school(s),-150000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Proposed Projects,Proposed ADA Polling Place Project(s),-75000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Proposed Projects,Proposed Park Project #1,-50000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Proposed Projects,Proposed Park Project #2,-300000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Proposed Transfers,To 47th/Ashland (Invest South West Program),-1000000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Revenue,Property tax,874400,03/29/2006,12/31/2030
T-143,63rd/Ashland,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-437600,03/29/2006,12/31/2030
T-143,63rd/Ashland,2022,Current Obligations,Program administration,-25300,03/29/2006,12/31/2030
T-143,63rd/Ashland,2022,Proposed Transfers,To 47th/Ashland (Invest South West Program),-1000000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2022,Revenue,Property tax,978100,03/29/2006,12/31/2030
T-143,63rd/Ashland,2023,Current Obligations,Program administration,-29900,03/29/2006,12/31/2030
T-143,63rd/Ashland,2023,Proposed Transfers,To 47th/Ashland (Invest South West Program),-1000000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2023,Revenue,Property tax,978100,03/29/2006,12/31/2030
T-143,63rd/Ashland,2024,Current Obligations,Program administration,-39400,03/29/2006,12/31/2030
T-143,63rd/Ashland,2024,Revenue,Property tax,978100,03/29/2006,12/31/2030
T-143,63rd/Ashland,2025,Current Obligations,Program administration,-43000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2025,Revenue,Property tax,1085000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2026,Current Obligations,Program administration,-63400,03/29/2006,12/31/2030
T-143,63rd/Ashland,2026,Revenue,Property tax,1085000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2027,Current Obligations,Program administration,-78900,03/29/2006,12/31/2030
T-143,63rd/Ashland,2027,Revenue,Property tax,1085000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2028,Current Obligations,Program administration,-85400,03/29/2006,12/31/2030
T-143,63rd/Ashland,2028,Revenue,Property tax,1195000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2029,Current Obligations,Program administration,-85500,03/29/2006,12/31/2030
T-143,63rd/Ashland,2029,Revenue,Property tax,1195000,03/29/2006,12/31/2030
T-143,63rd/Ashland,2030,Current Obligations,Program administration,-85600,03/29/2006,12/31/2030
T-143,63rd/Ashland,2030,Revenue,Property tax,1195000,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,Building demolition - Beth El Temple,-147400,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,IGA - CPS - Earle,-96200,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-881100,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,Lighting - West Englewood - Wolcott/Honore/Wood/Winchester,-29000,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,NIF,-157400,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,SBIF,-365700,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,Sidewalk repairs - Damen/Hermitage/Honore/Marshfield/Paulina/Winchester/Wolcott/Wood - Ward 15,-129900,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,Urban agriculture sites in Englewood,-93600,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Current Obligations,Vision Zero - design,-6400,03/29/2006,12/31/2030
T-143,63rd/Ashland,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,3726900,03/29/2006,12/31/2030
T-144,Harrison/Central,2020,Current Obligations,Program administration,-7900,07/26/2006,12/31/2030
T-144,Harrison/Central,2020,Revenue,Property tax,179000,07/26/2006,12/31/2030
T-144,Harrison/Central,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-17900,07/26/2006,12/31/2030
T-144,Harrison/Central,2020,Transfers Between TIF Districts,From Madison/Austin (RDA - Loretto Hospital),144300,07/26/2006,12/31/2030
T-144,Harrison/Central,2020,Transfers Between TIF Districts,From Roosevelt/Cicero (RDA - Loretto Hospital),144300,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Current Obligations,AIS - Fire Station - Engine Co. 113 - repairs - boilers/windows/roof,-400000,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Current Obligations,AIS - Polling Place ADA Upgrade - Senior Facility - 5071 W Congress Parkway,-120000,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Current Obligations,"Lighting - Adams, Lotus to Central; Gladys, Laramie to Lotus",41100,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Current Obligations,Program administration,-8200,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Current Obligations,Westside resurfacing program,19400,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Revenue,Property tax,179000,07/26/2006,12/31/2030
T-144,Harrison/Central,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-179000,07/26/2006,12/31/2030
T-144,Harrison/Central,2022,Current Obligations,Program administration,-10000,07/26/2006,12/31/2030
T-144,Harrison/Central,2022,Revenue,Property tax,266100,07/26/2006,12/31/2030
T-144,Harrison/Central,2023,Current Obligations,Program administration,-11500,07/26/2006,12/31/2030
T-144,Harrison/Central,2023,Revenue,Property tax,266100,07/26/2006,12/31/2030
T-144,Harrison/Central,2024,Current Obligations,Program administration,-14500,07/26/2006,12/31/2030
T-144,Harrison/Central,2024,Revenue,Property tax,266100,07/26/2006,12/31/2030
T-144,Harrison/Central,2025,Current Obligations,Program administration,-17300,07/26/2006,12/31/2030
T-144,Harrison/Central,2025,Revenue,Property tax,355700,07/26/2006,12/31/2030
T-144,Harrison/Central,2026,Current Obligations,Program administration,-24600,07/26/2006,12/31/2030
T-144,Harrison/Central,2026,Revenue,Property tax,355700,07/26/2006,12/31/2030
T-144,Harrison/Central,2027,Current Obligations,Program administration,-30200,07/26/2006,12/31/2030
T-144,Harrison/Central,2027,Revenue,Property tax,355700,07/26/2006,12/31/2030
T-144,Harrison/Central,2028,Current Obligations,Program administration,-35400,07/26/2006,12/31/2030
T-144,Harrison/Central,2028,Revenue,Property tax,448100,07/26/2006,12/31/2030
T-144,Harrison/Central,2029,Current Obligations,Program administration,-35500,07/26/2006,12/31/2030
T-144,Harrison/Central,2029,Revenue,Property tax,448100,07/26/2006,12/31/2030
T-144,Harrison/Central,2030,Current Obligations,Program administration,-35600,07/26/2006,12/31/2030
T-144,Harrison/Central,2030,Revenue,Property tax,448100,07/26/2006,12/31/2030
T-144,Harrison/Central,Fund / Project Balances,Current Obligations,"Lighting - Adams, Lotus to Central; Gladys, Laramie to Lotus",-41100,07/26/2006,12/31/2030
T-144,Harrison/Central,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-414500,07/26/2006,12/31/2030
T-144,Harrison/Central,Fund / Project Balances,Current Obligations,RDA - Loretto Hospital,-288600,07/26/2006,12/31/2030
T-144,Harrison/Central,Fund / Project Balances,Current Obligations,Westside resurfacing program,-19400,07/26/2006,12/31/2030
T-144,Harrison/Central,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,1080600,07/26/2006,12/31/2030
T-145,73rd/University,2020,Current Obligations,CDOT - Arterial resurfacing - 2020,-455800,09/13/2006,12/31/2030
T-145,73rd/University,2020,Current Obligations,Program administration,-9000,09/13/2006,12/31/2030
T-145,73rd/University,2020,Revenue,Property tax,503600,09/13/2006,12/31/2030
T-145,73rd/University,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-30200,09/13/2006,12/31/2030
T-145,73rd/University,2021,Current Obligations,Program administration,-9300,09/13/2006,12/31/2030
T-145,73rd/University,2021,Proposed Projects,AIS - Environmental Remediation - City Lot - 7327 S Woodlawn Ave,-800000,09/13/2006,12/31/2030
T-145,73rd/University,2021,Proposed Projects,CDOT - Polling Place - ADA improvements - CDOT - 1 school(s),-150000,09/13/2006,12/31/2030
T-145,73rd/University,2021,Proposed Projects,Proposed ADA Polling Place Project(s),-75000,09/13/2006,12/31/2030
T-145,73rd/University,2021,Revenue,Property tax,503600,09/13/2006,12/31/2030
T-145,73rd/University,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-178500,09/13/2006,12/31/2030
T-145,73rd/University,2022,Current Obligations,Program administration,-10300,09/13/2006,12/31/2030
T-145,73rd/University,2022,Revenue,Property tax,547500,09/13/2006,12/31/2030
T-145,73rd/University,2023,Current Obligations,Program administration,-11900,09/13/2006,12/31/2030
T-145,73rd/University,2023,Revenue,Property tax,547500,09/13/2006,12/31/2030
T-145,73rd/University,2024,Current Obligations,Program administration,-15100,09/13/2006,12/31/2030
T-145,73rd/University,2024,Revenue,Property tax,547500,09/13/2006,12/31/2030
T-145,73rd/University,2025,Current Obligations,Program administration,-16400,09/13/2006,12/31/2030
T-145,73rd/University,2025,Revenue,Property tax,592800,09/13/2006,12/31/2030
T-145,73rd/University,2026,Current Obligations,Program administration,-23300,09/13/2006,12/31/2030
T-145,73rd/University,2026,Revenue,Property tax,592800,09/13/2006,12/31/2030
T-145,73rd/University,2027,Current Obligations,Program administration,-28500,09/13/2006,12/31/2030
T-145,73rd/University,2027,Revenue,Property tax,592800,09/13/2006,12/31/2030
T-145,73rd/University,2028,Current Obligations,Program administration,-30900,09/13/2006,12/31/2030
T-145,73rd/University,2028,Revenue,Property tax,639300,09/13/2006,12/31/2030
T-145,73rd/University,2029,Current Obligations,Program administration,-31000,09/13/2006,12/31/2030
T-145,73rd/University,2029,Revenue,Property tax,639300,09/13/2006,12/31/2030
T-145,73rd/University,2030,Current Obligations,Program administration,-31100,09/13/2006,12/31/2030
T-145,73rd/University,2030,Revenue,Property tax,639300,09/13/2006,12/31/2030
T-145,73rd/University,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-160000,09/13/2006,12/31/2030
T-145,73rd/University,Fund / Project Balances,Current Obligations,RDA - Comer Youth Garden,-130600,09/13/2006,12/31/2030
T-145,73rd/University,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,1418300,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Current Obligations,MSAC - program costs,-400,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series A - Callable,-3349600,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series B,-1833200,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Current Obligations,Program administration,-9500,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Current Obligations,SBIF,-500000,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Current Obligations,Western Ave Land Use & Traffic Study (4 TIFs),-50400,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Revenue,Property tax,519900,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-31200,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Transfers Between TIF Districts,From Devon/Western (MSAC Bond - West Ridge Elementary - 2010-A - Callable),3190000,09/13/2006,12/31/2030
T-146,Touhy/Western,2020,Transfers Between TIF Districts,From Devon/Western (MSAC Bond - West Ridge Elementary - 2010-B),1833200,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Current Obligations,IGA - CPS - Rogers Elementary,-1050000,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Current Obligations,IGA - CPS - West Ridge E.S. - turf retrofit/replcement,-200000,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series B,-650200,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Current Obligations,MSAC DS - 2020-A3 - West Ridge ES,-790900,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Current Obligations,Program administration,-9900,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Revenue,Property tax,519900,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-281900,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Transfers Between TIF Districts,From Devon/Western (MSAC Bond - West Ridge Elementary - 2010-B),650200,09/13/2006,12/31/2030
T-146,Touhy/Western,2021,Transfers Between TIF Districts,From Devon/Western (MSAC DS - 2020-A3 - West Ridge ES),750700,09/13/2006,12/31/2030
T-146,Touhy/Western,2022,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series B,-1627600,09/13/2006,12/31/2030
T-146,Touhy/Western,2022,Current Obligations,MSAC DS - 2020-A3 - West Ridge ES,-779800,09/13/2006,12/31/2030
T-146,Touhy/Western,2022,Current Obligations,Program administration,-11500,09/13/2006,12/31/2030
T-146,Touhy/Western,2022,Proposed Projects,CDOT - Polling Place - ADA improvements - CDOT - 2 school(s),-250000,09/13/2006,12/31/2030
T-146,Touhy/Western,2022,Revenue,Property tax,598600,09/13/2006,12/31/2030
T-146,Touhy/Western,2022,Transfers Between TIF Districts,From Devon/Western (MSAC Bond - West Ridge Elementary - 2010-B),1627500,09/13/2006,12/31/2030
T-146,Touhy/Western,2023,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series B,-475800,09/13/2006,12/31/2030
T-146,Touhy/Western,2023,Current Obligations,MSAC DS - 2020-A3 - West Ridge ES,-778200,09/13/2006,12/31/2030
T-146,Touhy/Western,2023,Current Obligations,Program administration,-13100,09/13/2006,12/31/2030
T-146,Touhy/Western,2023,Revenue,Property tax,598600,09/13/2006,12/31/2030
T-146,Touhy/Western,2023,Transfers Between TIF Districts,From Devon/Western (MSAC Bond - West Ridge Elementary - 2010-B),475900,09/13/2006,12/31/2030
T-146,Touhy/Western,2024,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series B,-501800,09/13/2006,12/31/2030
T-146,Touhy/Western,2024,Current Obligations,MSAC DS - 2020-A3 - West Ridge ES,-874400,09/13/2006,12/31/2030
T-146,Touhy/Western,2024,Current Obligations,Program administration,-16500,09/13/2006,12/31/2030
T-146,Touhy/Western,2024,Revenue,Property tax,598600,09/13/2006,12/31/2030
T-146,Touhy/Western,2024,Transfers Between TIF Districts,From Devon/Western (MSAC Bond - West Ridge Elementary - 2010-B),501700,09/13/2006,12/31/2030
T-146,Touhy/Western,2025,Current Obligations,MSAC DS - 2010 - West Ridge ES - Series B,-3572600,09/13/2006,12/31/2030
T-146,Touhy/Western,2025,Current Obligations,MSAC DS - 2020-A3 - West Ridge ES,-203700,09/13/2006,12/31/2030
T-146,Touhy/Western,2025,Current Obligations,Program administration,-18900,09/13/2006,12/31/2030
T-146,Touhy/Western,2025,Revenue,Property tax,679600,09/13/2006,12/31/2030
T-146,Touhy/Western,2026,Current Obligations,MSAC DS - 2020-A3 - West Ridge ES,-197900,09/13/2006,12/31/2030
T-146,Touhy/Western,2026,Current Obligations,Program administration,-26600,09/13/2006,12/31/2030
T-146,Touhy/Western,2026,Revenue,Property tax,679600,09/13/2006,12/31/2030
T-146,Touhy/Western,2027,Current Obligations,Program administration,-32500,09/13/2006,12/31/2030
T-146,Touhy/Western,2027,Revenue,Property tax,679600,09/13/2006,12/31/2030
T-146,Touhy/Western,2028,Current Obligations,Program administration,-36800,09/13/2006,12/31/2030
T-146,Touhy/Western,2028,Revenue,Property tax,763000,09/13/2006,12/31/2030
T-146,Touhy/Western,2029,Current Obligations,Program administration,-37000,09/13/2006,12/31/2030
T-146,Touhy/Western,2029,Revenue,Property tax,763000,09/13/2006,12/31/2030
T-146,Touhy/Western,2030,Current Obligations,Program administration,-37100,09/13/2006,12/31/2030
T-146,Touhy/Western,2030,Revenue,Property tax,763000,09/13/2006,12/31/2030
T-146,Touhy/Western,Fund / Project Balances,Current Obligations,"Lighting - Smart infrastructure - Touhy Ave, Western to Albany - Ward 50",-470900,09/13/2006,12/31/2030
T-146,Touhy/Western,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,3755800,09/13/2006,12/31/2030
T-147,LaSalle Central,2020,Current Obligations,CDOT - Bus Lane Repairs - 360 W Madison,-400000,11/15/2006,12/31/2030
T-147,LaSalle Central,2020,Current Obligations,CDOT - Lighting - decorative pole replacement,-5282000,11/15/2006,12/31/2030
T-147,LaSalle Central,2020,Current Obligations,City Hall - improvements - additional funding (cashflow adjustment),-7557100,11/15/2006,12/31/2030
T-147,LaSalle Central,2020,Current Obligations,Program administration,-953700,11/15/2006,12/31/2030
T-147,LaSalle Central,2020,Fund Balance,Surplus TIF Funds - 2020,-100000000,11/15/2006,12/31/2030
T-147,LaSalle Central,2020,Revenue,Property tax,111247500,11/15/2006,12/31/2030
T-147,LaSalle Central,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-6674800,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,ADA ramps - 2008,27800,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,ADA ramps - 2009,285800,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,ADA ramps - Wacker,65900,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,Bridge house - Jackson Blvd - repairs,33000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,CDOT - Pedestrian Signal - countdown timers - 5 intersections,-300000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,CDOT - Turn Signals - Right Lane Arrows - 199 S LaSalle St,-40000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,City Hall - Council Chambers ADA ramp,9400,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,City Hall - improvements - additional funding (cashflow adjustment),-10946800,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,IGA - CTA - Blue Line - tunnel improvements,-1500000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,IGA - CTA - Dearborn Subway - emergency lighting electrical feed,-528000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,IGA - CTA - Dearborn Subway - LED lighting,-325000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,IGA - CTA - Lake Street Bridge - trackwork improvements,-1750000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,"IGA - CTA - vent shaft grate improvements - Dearborn St, Arcade Place to Marble Place",-1230000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,Program administration,-996600,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,RDA - JMC Steel Group,336100,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Current Obligations,RDA - Riverside Park II,-4075700,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Fund Balance,Surplus TIF Funds - 2021,-62844400,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Proposed Projects,CDOT - ADA - Audible Pedestrian Signals (APS) - 27 intersections,-2500000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Proposed Projects,CDOT - River Walk South - design,-2040000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Proposed Projects,CDOT - Wells St improvements - street/sidewalk/vaulted sidewalk,-5000000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Proposed Projects,Proposed transit project #1,-12300000,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Revenue,Property tax,111247500,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-25024200,11/15/2006,12/31/2030
T-147,LaSalle Central,2021,Revenue,Property tax - Reserve For Tax Appeal Refunds,-7100200,11/15/2006,12/31/2030
